sequence,move to front,opt,opt free,discrete doa,continuous doa
2312130332,30,24,25,26,25
2340202024,31,24,24,27,24
4034004012,32,25,25,26,25
1323214143,30,27,27,28,27
0341433134,28,24,24,25,26
3243024034,38,29,29,31,29
1421200330,29,24,24,24,24
3304134021,37,30,30,31,30
3131002102,28,23,23,25,23
2321403404,36,28,28,29,28
0212311014,28,23,23,24,24
0432431242,37,28,30,32,31
0123224223,24,21,21,22,21
0311312430,31,25,26,26,26
2214101404,28,24,24,26,26
1100221023,23,20,20,20,20
2142304122,39,28,28,28,28
1230223323,25,20,20,21,20
1241322110,32,24,24,24,24
3304401440,26,23,23,23,23
4110333312,28,23,23,23,23
4030332134,35,27,27,27,27
4330410142,34,30,31,32,31
0433020113,32,25,25,25,25
2244340034,28,25,25,27,26
1412011114,27,21,21,22,21
4431400240,34,25,25,25,25
4424232013,34,30,30,31,31
3231230424,35,27,28,30,29
0434201201,36,27,27,28,28
3110434340,29,25,25,27,25
2440204133,30,27,27,28,27
2400031001,29,21,21,21,21
0333033233,19,17,17,17,17
4210333303,29,21,21,21,21
0304402312,32,28,28,28,28
2240441024,30,24,24,25,25
0212330231,28,23,23,23,23
0104401323,28,26,26,26,26
3043412000,32,27,27,28,27
3213314031,36,26,26,27,27
0431123112,31,23,24,25,24
2141240441,30,24,24,25,25
2343311122,27,23,24,24,24
1300304324,30,25,25,26,25
4233202021,32,26,26,27,26
0111404201,26,22,22,23,22
2320411003,32,26,26,26,26
2233101341,30,26,26,26,26
1401222414,28,23,23,24,24
4012320303,32,24,24,25,24
3130222431,32,27,27,27,28
3303032300,23,19,19,19,19
2201220443,27,24,24,24,24
1430243322,34,26,27,28,28
2101032220,26,20,20,20,20
2342401030,35,29,29,29,29
2244002014,27,24,24,24,24
0011423300,26,22,22,22,22
4222423104,35,27,28,28,28
0023004313,28,22,22,23,22
1341242120,34,26,26,28,26
4024242032,31,25,26,26,26
1103414241,30,24,24,24,24
3214220131,37,27,27,27,27
2011042140,31,24,24,24,24
4422001434,30,28,28,28,28
0024343013,31,25,26,26,26
4204343024,35,28,28,30,29
3020331410,31,25,25,26,26
4023031133,30,23,23,23,23
4242430341,34,30,30,31,30
1001311310,21,18,18,19,18
3322040310,32,27,27,27,27
3320333001,24,20,20,20,20
0302401433,33,26,26,26,26
